x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined,Tuned
24452,11592,ADM,ADM,0.3475392162799835,0.2852357625961303,0.1074620857834816,0.2597629427909851,0.3475392162799835,ADM,ADM
26244,8008,ADM,ADM,0.5369771718978882,0.2149557918310165,0.1200344637036323,0.1280325502157211,0.5369771718978882,ADM,ADM
10398,16792,ADM,ADM,0.5110832452774048,0.3070651888847351,0.0755616128444671,0.1062900274991989,0.5110832452774048,ADM,ADM
6814,25240,ADM,ADM,0.4787263870239258,0.3015506863594055,0.116284005343914,0.103438913822174,0.4787263870239258,Other,ADM
27268,6984,ADM,ADM,0.5027134418487549,0.2640317678451538,0.0728666558861732,0.1603881120681762,0.5027134418487549,ADM,ADM
26500,15432,ADM,ADM,0.3397989273071289,0.2039419561624527,0.1346379220485687,0.3216211795806885,0.3397989273071289,ADM,ADM
11166,25496,ADM,ADM,0.5275528430938721,0.2650477290153503,0.0792284682393074,0.128170907497406,0.5275528430938721,ADM,ADM
25220,10312,ADM,PanIN_LG,0.3021738529205322,0.5472042560577393,0.1064129471778869,0.0442089587450027,0.5472042560577393,PanIN_LG,ADM
25476,8264,ADM,ADM,0.4956910908222198,0.3245704770088196,0.0718056857585907,0.1079327464103698,0.4956910908222198,ADM,ADM
11934,22680,ADM,ADM,0.4920868277549743,0.3281108736991882,0.1129006743431091,0.0669016540050506,0.4920868277549743,ADM,ADM
24196,19016,ADM,ADM,0.3381608724594116,0.2476824522018432,0.0855902880430221,0.3285663723945617,0.3381608724594116,ADM,ADM
25220,10568,ADM,PanIN_LG,0.4015586376190185,0.4349349737167358,0.0858772695064544,0.0776291117072105,0.4349349737167358,PanIN_LG,ADM
6046,25752,ADM,ADM,0.5193396806716919,0.2944720983505249,0.1371401846408844,0.0490480661392211,0.5193396806716919,ADM,ADM
23684,12104,ADM,ADM,0.3722413182258606,0.2515617907047272,0.0821902006864547,0.2940067052841186,0.3722413182258606,ADM,ADM
20356,16968,ADM,PanIN_LG,0.3443686962127685,0.5126821994781494,0.1076274216175079,0.0353216454386711,0.5126821994781494,ADM,ADM
24452,13128,ADM,ADM,0.5663195252418518,0.2905169129371643,0.0827564150094986,0.0604071393609046,0.5663195252418518,ADM,ADM
23428,11080,ADM,ADM,0.4654194414615631,0.3365800380706787,0.0771700590848922,0.1208304464817047,0.4654194414615631,ADM,ADM
23428,9032,ADM,PanIN_LG,0.2445584088563919,0.649735689163208,0.0871102064847946,0.0185957420617342,0.649735689163208,ADM,ADM
20868,15432,ADM,ADM,0.5480573773384094,0.2780621647834778,0.0577787011861801,0.1161017715930938,0.5480573773384094,ADM,ADM
23172,11848,ADM,ADM,0.5076910257339478,0.2118463516235351,0.0867766141891479,0.1936860382556915,0.5076910257339478,ADM,ADM
22660,10824,ADM,ADM,0.5286090970039368,0.3549418747425079,0.0632291287183761,0.0532198920845985,0.5286090970039368,ADM,ADM
23940,18504,ADM,Other,0.247907280921936,0.2450166344642639,0.105429783463478,0.4016463458538055,0.4016463458538055,ADM,ADM
19332,16200,ADM,PanIN_LG,0.4240463078022003,0.4570978283882141,0.0704470798373222,0.0484087578952312,0.4570978283882141,PanIN_LG,ADM
28036,5448,ADM,PanIN_LG,0.3941542208194732,0.476374477148056,0.1059345155954361,0.0235368181020021,0.476374477148056,ADM,ADM
27012,7496,ADM,ADM,0.4414240717887878,0.3764081001281738,0.1007834821939468,0.0813842862844467,0.4414240717887878,ADM,ADM
23172,7752,ADM,ADM,0.5323359370231628,0.3241834640502929,0.0818082392215728,0.061672393232584,0.5323359370231628,PanIN_LG,ADM
21124,12872,ADM,PanIN_LG,0.2129147350788116,0.620866060256958,0.1374627947807312,0.028756383806467,0.620866060256958,PanIN_LG,ADM
6302,25496,ADM,ADM,0.4570008218288421,0.3805587589740753,0.1101878434419632,0.0522525534033775,0.4570008218288421,ADM,ADM
